-18.4017,6.54E-08
-18.3997,6.52E-08
-18.3978,6.56E-08
-18.3959,6.54E-08
-18.394,6.54E-08
-18.3921,6.30E-08
-18.3902,6.48E-08
-18.3883,6.37E-08
-18.3864,6.29E-08
-18.3845,6.43E-08
-18.3826,6.39E-08
-18.3807,6.21E-08
-18.3788,6.33E-08
-18.3769,6.42E-08
-18.3749,6.32E-08
-18.373,6.30E-08
-18.3711,6.24E-08
-18.3692,6.25E-08
-18.3673,6.43E-08
-18.3654,6.50E-08
-18.3635,6.49E-08
-18.3616,6.28E-08
-18.3597,6.53E-08
-18.3578,6.32E-08
-18.3559,6.14E-08
-18.354,6.20E-08
-18.3521,6.08E-08
-18.3502,6.15E-08
-18.3482,6.31E-08
-18.3463,6.12E-08
-18.3444,6.26E-08
-18.3425,6.14E-08
-18.3406,6.14E-08
-18.3387,6.19E-08
-18.3368,6.07E-08
-18.3349,6.15E-08
-18.333,6.19E-08
-18.3311,6.30E-08
-18.3292,6.47E-08
-18.3273,6.14E-08
-18.3254,6.42E-08
-18.3234,6.45E-08
-18.3215,6.40E-08
-18.3196,6.51E-08
-18.3177,6.38E-08
-18.3158,6.40E-08
-18.3139,6.39E-08
-18.312,6.32E-08
-18.3101,6.40E-08
-18.3082,6.47E-08
-18.3063,6.47E-08
-18.3044,6.43E-08
-18.3025,6.44E-08
-18.3006,6.40E-08
-18.2986,6.47E-08
-18.2967,6.39E-08
-18.2948,6.46E-08
-18.2929,6.52E-08
-18.291,6.51E-08
-18.2891,6.55E-08
-18.2872,6.51E-08
-18.2853,6.59E-08
-18.2834,6.54E-08
-18.2815,6.50E-08
-18.2796,6.52E-08
-18.2777,6.49E-08
-18.2758,6.51E-08
-18.2738,6.56E-08
-18.2719,6.61E-08
-18.27,6.57E-08
-18.2681,6.43E-08
-18.2662,6.42E-08
-18.2643,6.54E-08
-18.2624,6.38E-08
-18.2605,6.54E-08
-18.2586,6.39E-08
-18.2567,6.51E-08
-18.2548,6.50E-08
-18.2529,6.41E-08
-18.251,6.28E-08
-18.249,6.35E-08
-18.2471,6.25E-08
-18.2452,6.29E-08
-18.2433,6.30E-08
-18.2414,6.39E-08
-18.2395,6.32E-08
-18.2376,6.45E-08
-18.2357,6.35E-08
-18.2338,6.32E-08
-18.2319,6.39E-08
-18.23,6.41E-08
-18.2281,6.27E-08
-18.2262,6.39E-08
-18.2243,6.26E-08
-18.2223,6.24E-08
-18.2204,6.39E-08
-18.2185,6.30E-08
-18.2166,6.38E-08
-18.2147,6.35E-08
-18.2128,6.27E-08
-18.2109,6.46E-08
-18.209,6.44E-08
-18.2071,6.34E-08
